group	entity	year	antigen	coverage_category	coverage	continent
COUNTRIES	Swaziland	2017	MCV1	OFFICIAL	88.9	Africa
COUNTRIES	Ethiopia	2017	MCV1	OFFICIAL	91.5	Africa
COUNTRIES	Fiji	2017	MCV1	OFFICIAL	96	Oceania
COUNTRIES	Finland	2017	MCV1	OFFICIAL	94.3	Europe
COUNTRIES	Finland	2017	MCV2	OFFICIAL	92	Europe
COUNTRIES	France	2017	MCV2	OFFICIAL	80.1	Europe
COUNTRIES	France	2017	MCV1	OFFICIAL	90.3	Europe
COUNTRIES	French Polynesia	2017	MCV1	OFFICIAL	97.5	NA
COUNTRIES	French Polynesia	2017	MCV2	OFFICIAL	97.5	NA
COUNTRIES	Gabon	2017	MCV1	OFFICIAL	63	Africa
COUNTRIES	Gambia	2017	MCV1	OFFICIAL	90	Africa
COUNTRIES	Gambia	2017	MCV2	OFFICIAL	68	Africa
COUNTRIES	Georgia	2017	MCV2	OFFICIAL	90	Europe
COUNTRIES	Georgia	2017	MCV1	OFFICIAL	95	Europe
COUNTRIES	Germany	2017	MCV2	OFFICIAL	92.9	Europe
COUNTRIES	Germany	2017	MCV1	OFFICIAL	97.1	Europe
COUNTRIES	Ghana	2017	MCV2	OFFICIAL	83	Africa
COUNTRIES	Ghana	2017	MCV1	OFFICIAL	95	Africa
COUNTRIES	Greece	2017	MCV1	OFFICIAL	97.3	Europe
COUNTRIES	Grenada	2017	MCV1	OFFICIAL	85	North America
COUNTRIES	Grenada	2017	MCV2	OFFICIAL	79	North America
COUNTRIES	Guam	2017	MCV1	OFFICIAL	90	NA
COUNTRIES	Guam	2017	MCV2	OFFICIAL	90	NA
COUNTRIES	Guatemala	2017	MCV1	OFFICIAL	94	North America
COUNTRIES	Guatemala	2017	MCV2	OFFICIAL	89	North America
COUNTRIES	Guinea	2017	MCV1	OFFICIAL	65	Africa
COUNTRIES	Guinea-Bissau	2017	MCV1	OFFICIAL	66	Africa
COUNTRIES	Guyana	2017	MCV2	OFFICIAL	93	South America
COUNTRIES	Guyana	2017	MCV1	OFFICIAL	100	South America
COUNTRIES	Haiti	2017	MCV1	OFFICIAL	74.93	North America
COUNTRIES	Haiti	2017	MCV2	OFFICIAL	28.27	North America
COUNTRIES	Honduras	2017	MCV1	OFFICIAL	98	North America
COUNTRIES	Iceland	2017	MCV1	OFFICIAL	92	Europe
COUNTRIES	Iceland	2017	MCV2	OFFICIAL	95	Europe
COUNTRIES	India	2017	MCV2	OFFICIAL	80	Asia
COUNTRIES	India	2017	MCV1	OFFICIAL	90	Asia
COUNTRIES	Indonesia	2017	MCV1	OFFICIAL	89.7	Asia
COUNTRIES	Iran	2017	MCV1	OFFICIAL	99	Asia
COUNTRIES	Iran	2017	MCV2	OFFICIAL	98	Asia
COUNTRIES	Iraq	2017	MCV2	OFFICIAL	84	Asia
COUNTRIES	Iraq	2017	MCV1	OFFICIAL	81	Asia
COUNTRIES	Ireland	2017	MCV1	OFFICIAL	92	Europe
COUNTRIES	Israel	2017	MCV1	OFFICIAL	98	Asia
COUNTRIES	Israel	2017	MCV2	OFFICIAL	96	Asia
COUNTRIES	Jamaica	2017	MCV1	OFFICIAL	95	North America
COUNTRIES	Jamaica	2017	MCV2	OFFICIAL	95	North America
COUNTRIES	Japan	2017	MCV1	OFFICIAL	102.5	Asia
COUNTRIES	Japan	2017	MCV2	OFFICIAL	94.9	Asia
COUNTRIES	Jordan	2017	MCV1	OFFICIAL	93	Asia
COUNTRIES	Jordan	2017	MCV2	OFFICIAL	100	Asia
COUNTRIES	Kazakhstan	2017	MCV2	OFFICIAL	98.7	Asia
COUNTRIES	Kazakhstan	2017	MCV1	OFFICIAL	100.1	Asia
COUNTRIES	Kenya	2017	MCV1	OFFICIAL	67.83	Africa
COUNTRIES	Kenya	2017	MCV2	OFFICIAL	34.7	Africa
COUNTRIES	Kiribati	2017	MCV1	OFFICIAL	81	Oceania
COUNTRIES	Kiribati	2017	MCV2	OFFICIAL	79	Oceania
COUNTRIES	Kuwait	2017	MCV1	OFFICIAL	99	Asia
COUNTRIES	Kuwait	2017	MCV2	OFFICIAL	99	Asia
COUNTRIES	Kyrgyzstan	2017	MCV2	OFFICIAL	95.7	Asia
COUNTRIES	Kyrgyzstan	2017	MCV1	OFFICIAL	94.7	Asia
COUNTRIES	Laos	2017	MCV1	OFFICIAL	92	Asia
COUNTRIES	Laos	2017	MCV2	OFFICIAL	1	Asia
COUNTRIES	Latvia	2017	MCV1	OFFICIAL	96.44	Europe
COUNTRIES	Latvia	2017	MCV2	OFFICIAL	88.89	Europe
COUNTRIES	Lebanon	2017	MCV1	OFFICIAL	90.51	Asia
COUNTRIES	Lebanon	2017	MCV2	OFFICIAL	87.06	Asia
COUNTRIES	Lesotho	2017	MCV1	OFFICIAL	76	Africa
COUNTRIES	Lesotho	2017	MCV2	OFFICIAL	62	Africa
COUNTRIES	Liberia	2017	MCV1	OFFICIAL	87	Africa
COUNTRIES	Lithuania	2017	MCV1	OFFICIAL	93.5	Europe
COUNTRIES	Lithuania	2017	MCV2	OFFICIAL	92.3	Europe
COUNTRIES	Luxembourg	2017	MCV1	OFFICIAL	99	Europe
COUNTRIES	Luxembourg	2017	MCV2	OFFICIAL	86	Europe
COUNTRIES	Malawi	2017	MCV2	OFFICIAL	67	Africa
COUNTRIES	Malawi	2017	MCV1	OFFICIAL	83	Africa
COUNTRIES	Maldives	2017	MCV1	OFFICIAL	99.8	Asia
COUNTRIES	Maldives	2017	MCV2	OFFICIAL	99.3	Asia
COUNTRIES	Mali	2017	MCV1	OFFICIAL	73.97	Africa
COUNTRIES	Malta	2017	MCV2	OFFICIAL	82.69	Europe
COUNTRIES	Malta	2017	MCV1	OFFICIAL	91.36	Europe
COUNTRIES	Marshall Islands	2017	MCV2	OFFICIAL	61.7	Oceania
COUNTRIES	Marshall Islands	2017	MCV1	OFFICIAL	83.47	Oceania
COUNTRIES	Mauritania	2017	MCV1	OFFICIAL	85.93	Africa
COUNTRIES	Mauritius	2017	MCV2	OFFICIAL	95	Africa
COUNTRIES	Mauritius	2017	MCV1	OFFICIAL	89	Africa
COUNTRIES	Mexico	2017	MCV2	OFFICIAL	62	North America
COUNTRIES	Mexico	2017	MCV1	OFFICIAL	76	North America
COUNTRIES	Micronesia	2017	MCV1	OFFICIAL	76	Oceania
COUNTRIES	Micronesia	2017	MCV2	OFFICIAL	52	Oceania
COUNTRIES	Monaco	2017	MCV1	OFFICIAL	88	Europe
COUNTRIES	Monaco	2017	MCV2	OFFICIAL	79	Europe
COUNTRIES	Mongolia	2017	MCV1	OFFICIAL	99.5	Asia
COUNTRIES	Mongolia	2017	MCV2	OFFICIAL	98.1	Asia
COUNTRIES	Montenegro	2017	MCV2	OFFICIAL	82.81	Europe
COUNTRIES	Montenegro	2017	MCV1	OFFICIAL	57.83	Europe
COUNTRIES	Montserrat	2017	MCV1	OFFICIAL	100	NA
COUNTRIES	Montserrat	2017	MCV2	OFFICIAL	100	NA
COUNTRIES	Morocco	2017	MCV1	OFFICIAL	100	Africa
COUNTRIES	Morocco	2017	MCV2	OFFICIAL	100	Africa
COUNTRIES	Mozambique	2017	MCV1	OFFICIAL	99	Africa
COUNTRIES	Mozambique	2017	MCV2	OFFICIAL	60	Africa
COUNTRIES	Burma (Myanmar)	2017	MCV1	OFFICIAL	83	Asia
COUNTRIES	Burma (Myanmar)	2017	MCV2	OFFICIAL	80	Asia
COUNTRIES	Namibia	2017	MCV1	OFFICIAL	85	Africa
COUNTRIES	Nauru	2017	MCV1	OFFICIAL	95	Oceania
COUNTRIES	Nauru	2017	MCV2	OFFICIAL	94	Oceania
COUNTRIES	Nepal	2017	MCV2	OFFICIAL	59	Asia
COUNTRIES	Nepal	2017	MCV1	OFFICIAL	90	Asia
COUNTRIES	Netherlands	2017	MCV2	OFFICIAL	90.11	Europe
COUNTRIES	Netherlands	2017	MCV1	OFFICIAL	92.91	Europe
COUNTRIES	New Caledonia	2017	MCV1	OFFICIAL	96	NA
COUNTRIES	New Caledonia	2017	MCV2	OFFICIAL	86	NA
COUNTRIES	New Zealand	2017	MCV2	OFFICIAL	90.15	Oceania
COUNTRIES	New Zealand	2017	MCV1	OFFICIAL	93.33	Oceania
COUNTRIES	Nicaragua	2017	MCV2	OFFICIAL	84.15	North America
COUNTRIES	Nicaragua	2017	MCV1	OFFICIAL	118.31	North America
COUNTRIES	Niger	2017	MCV2	OFFICIAL	46	Africa
COUNTRIES	Niger	2017	MCV1	OFFICIAL	82	Africa
COUNTRIES	Nigeria	2017	MCV1	OFFICIAL	42	Africa
COUNTRIES	Niue	2017	MCV1	OFFICIAL	100	NA
COUNTRIES	Niue	2017	MCV2	OFFICIAL	100	NA
COUNTRIES	Macedonia	2017	MCV2	OFFICIAL	97	Europe
COUNTRIES	Macedonia	2017	MCV1	OFFICIAL	82.6	Europe
COUNTRIES	Norway	2017	MCV1	OFFICIAL	96	Europe
COUNTRIES	Norway	2017	MCV2	OFFICIAL	91	Europe
COUNTRIES	occupied Palestinian territory, including east Jerusalem	2017	MCV1	OFFICIAL	100	NA
COUNTRIES	occupied Palestinian territory, including east Jerusalem	2017	MCV2	OFFICIAL	100	NA
COUNTRIES	Oman	2017	MCV1	OFFICIAL	100	Asia
COUNTRIES	Oman	2017	MCV2	OFFICIAL	100	Asia
COUNTRIES	Pakistan	2017	MCV1	OFFICIAL	76	Asia
COUNTRIES	Pakistan	2017	MCV2	OFFICIAL	45	Asia
COUNTRIES	Palau	2017	MCV1	OFFICIAL	84.72	Oceania
COUNTRIES	Palau	2017	MCV2	OFFICIAL	77.22	Oceania
COUNTRIES	Panama	2017	MCV1	OFFICIAL	98	North America
COUNTRIES	Panama	2017	MCV2	OFFICIAL	93	North America
COUNTRIES	Papua New Guinea	2017	MCV1	OFFICIAL	43	Oceania
COUNTRIES	Paraguay	2017	MCV1	OFFICIAL	80	South America
COUNTRIES	Paraguay	2017	MCV2	OFFICIAL	70	South America
COUNTRIES	Peru	2017	MCV1	OFFICIAL	81.53	South America
COUNTRIES	Peru	2017	MCV2	OFFICIAL	65	South America
COUNTRIES	Philippines	2017	MCV2	OFFICIAL	61	Asia
COUNTRIES	Philippines	2017	MCV1	OFFICIAL	70	Asia
COUNTRIES	Poland	2017	MCV1	OFFICIAL	94	Europe
COUNTRIES	Poland	2017	MCV2	OFFICIAL	93	Europe
COUNTRIES	Portugal	2017	MCV1	OFFICIAL	98.3	Europe
COUNTRIES	Portugal	2017	MCV2	OFFICIAL	94.9	Europe
COUNTRIES	Qatar	2017	MCV1	OFFICIAL	100	Asia
COUNTRIES	Qatar	2017	MCV2	OFFICIAL	93	Asia
COUNTRIES	Republic of Moldova	2017	MCV2	OFFICIAL	92.37	NA
COUNTRIES	Republic of Moldova	2017	MCV1	OFFICIAL	92.91	NA
COUNTRIES	Romania	2017	MCV1	OFFICIAL	86.5	Europe
COUNTRIES	Romania	2017	MCV2	OFFICIAL	74.7	Europe
COUNTRIES	Russia	2017	MCV2	OFFICIAL	97.05	Asia
COUNTRIES	Russia	2017	MCV1	OFFICIAL	97.69	Asia
COUNTRIES	Rwanda	2017	MCV2	OFFICIAL	95.33	Africa
COUNTRIES	Rwanda	2017	MCV1	OFFICIAL	101.65	Africa
COUNTRIES	Saint Kitts and Nevis	2017	MCV2	OFFICIAL	95	North America
COUNTRIES	Saint Kitts and Nevis	2017	MCV1	OFFICIAL	93	North America
COUNTRIES	Saint Lucia	2017	MCV2	OFFICIAL	73	North America
COUNTRIES	Saint Lucia	2017	MCV1	OFFICIAL	87	North America
COUNTRIES	Saint Vincent and the Grenadines	2017	MCV1	OFFICIAL	101	North America
COUNTRIES	Saint Vincent and the Grenadines	2017	MCV2	OFFICIAL	112	North America
COUNTRIES	Samoa	2017	MCV1	OFFICIAL	80	Oceania
COUNTRIES	Samoa	2017	MCV2	OFFICIAL	78	Oceania
COUNTRIES	Sao Tome and Principe	2017	MCV2	OFFICIAL	76	Africa
COUNTRIES	Sao Tome and Principe	2017	MCV1	OFFICIAL	90	Africa
COUNTRIES	Saudi Arabia	2017	MCV2	OFFICIAL	95.5	Asia
COUNTRIES	Saudi Arabia	2017	MCV1	OFFICIAL	96	Asia
COUNTRIES	Senegal	2017	MCV1	OFFICIAL	89.9	Africa
COUNTRIES	Senegal	2017	MCV2	OFFICIAL	55.1	Africa
COUNTRIES	Serbia	2017	MCV1	OFFICIAL	86	Europe
COUNTRIES	Serbia	2017	MCV2	OFFICIAL	90.9	Europe
COUNTRIES	Seychelles	2017	MCV1	OFFICIAL	99	Africa
COUNTRIES	Seychelles	2017	MCV2	OFFICIAL	100	Africa
COUNTRIES	Sierra Leone	2017	MCV2	OFFICIAL	55	Africa
COUNTRIES	Sierra Leone	2017	MCV1	OFFICIAL	80	Africa
COUNTRIES	Singapore	2017	MCV2	OFFICIAL	89.97	Asia
COUNTRIES	Singapore	2017	MCV1	OFFICIAL	95.41	Asia
COUNTRIES	Sint Maarten (Dutch part)	2017	MCV1	OFFICIAL	86	NA
COUNTRIES	Slovakia	2017	MCV1	OFFICIAL	95.8	Europe
COUNTRIES	Slovakia	2017	MCV2	OFFICIAL	97.4	Europe
COUNTRIES	Slovenia	2017	MCV1	OFFICIAL	93.2	Europe
COUNTRIES	Slovenia	2017	MCV2	OFFICIAL	94.2	Europe
COUNTRIES	Solomon Islands	2017	MCV1	OFFICIAL	84.3	Oceania
COUNTRIES	Somalia	2017	MCV1	OFFICIAL	60	Africa
COUNTRIES	South Africa	2017	MCV2	OFFICIAL	77.5	Africa
COUNTRIES	South Africa	2017	MCV1	OFFICIAL	81.2	Africa
COUNTRIES	South Sudan	2017	MCV1	OFFICIAL	75	Africa
COUNTRIES	Spain	2017	MCV1	OFFICIAL	98	Europe
COUNTRIES	Spain	2017	MCV2	OFFICIAL	92.7	Europe
COUNTRIES	Sri Lanka	2017	MCV1	OFFICIAL	99	Asia
COUNTRIES	Sri Lanka	2017	MCV2	OFFICIAL	99	Asia
COUNTRIES	Sudan	2017	MCV1	OFFICIAL	89.8	Africa
COUNTRIES	Sudan	2017	MCV2	OFFICIAL	72.4	Africa
COUNTRIES	Suriname	2017	MCV1	OFFICIAL	97	South America
COUNTRIES	Suriname	2017	MCV2	OFFICIAL	70	South America
COUNTRIES	Sweden	2017	MCV1	OFFICIAL	96.7	Europe
COUNTRIES	Sweden	2017	MCV2	OFFICIAL	95	Europe
COUNTRIES	Switzerland	2017	MCV1	OFFICIAL	95.11	Europe
COUNTRIES	Switzerland	2017	MCV2	OFFICIAL	90	Europe
COUNTRIES	Syria	2017	MCV2	OFFICIAL	76	Asia
COUNTRIES	Syria	2017	MCV1	OFFICIAL	84	Asia
COUNTRIES	Tajikistan	2017	MCV2	OFFICIAL	97.5	Asia
COUNTRIES	Tajikistan	2017	MCV1	OFFICIAL	98.1	Asia
COUNTRIES	Thailand	2017	MCV1	OFFICIAL	98.7	Asia
COUNTRIES	Thailand	2017	MCV2	OFFICIAL	95.3	Asia
COUNTRIES	Timor-Leste	2017	MCV1	OFFICIAL	92	NA
COUNTRIES	Timor-Leste	2017	MCV2	OFFICIAL	69	NA
COUNTRIES	Togo	2017	MCV1	OFFICIAL	91	Africa
COUNTRIES	Tonga	2017	MCV1	OFFICIAL	99	Oceania
COUNTRIES	Tonga	2017	MCV2	OFFICIAL	99	Oceania
COUNTRIES	Trinidad and Tobago	2017	MCV2	OFFICIAL	90	North America
COUNTRIES	Trinidad and Tobago	2017	MCV1	OFFICIAL	93	North America
COUNTRIES	Tunisia	2017	MCV2	OFFICIAL	97	Africa
COUNTRIES	Tunisia	2017	MCV1	OFFICIAL	98	Africa
COUNTRIES	Turkey	2017	MCV1	OFFICIAL	96	Europe
COUNTRIES	Turkey	2017	MCV2	OFFICIAL	86	Europe
COUNTRIES	Turkmenistan	2017	MCV2	OFFICIAL	99.4	Asia
COUNTRIES	Turkmenistan	2017	MCV1	OFFICIAL	99	Asia
COUNTRIES	Turks and Caicos Islands	2017	MCV1	OFFICIAL	88	NA
COUNTRIES	Turks and Caicos Islands	2017	MCV2	OFFICIAL	86	NA
COUNTRIES	Tuvalu	2017	MCV2	OFFICIAL	93.5	Oceania
COUNTRIES	Tuvalu	2017	MCV1	OFFICIAL	94.6	Oceania
COUNTRIES	Uganda	2017	MCV1	OFFICIAL	83	Africa
COUNTRIES	Ukraine	2017	MCV1	OFFICIAL	85.5	Europe
COUNTRIES	Ukraine	2017	MCV2	OFFICIAL	83.5	Europe
COUNTRIES	United Arab Emirates	2017	MCV1	OFFICIAL	99	Asia
COUNTRIES	United Kingdom	2017	MCV2	OFFICIAL	88	Europe
COUNTRIES	United Kingdom	2017	MCV1	OFFICIAL	92	Europe
COUNTRIES	United Republic of Tanzania	2017	MCV2	OFFICIAL	79	NA
COUNTRIES	United Republic of Tanzania	2017	MCV1	OFFICIAL	99	NA
COUNTRIES	United States	2017	MCV1	OFFICIAL	91	North America
COUNTRIES	Uzbekistan	2017	MCV1	OFFICIAL	99.8	Asia
COUNTRIES	Uzbekistan	2017	MCV2	OFFICIAL	99.9	Asia
COUNTRIES	Vanuatu	2017	MCV1	OFFICIAL	80	Oceania
COUNTRIES	Venezuela	2017	MCV2	OFFICIAL	59	South America
COUNTRIES	Venezuela	2017	MCV1	OFFICIAL	96	South America
COUNTRIES	Yemen	2017	MCV2	OFFICIAL	54	Asia
COUNTRIES	Yemen	2017	MCV1	OFFICIAL	73	Asia
COUNTRIES	Zambia	2017	MCV2	OFFICIAL	64	Africa
COUNTRIES	Zambia	2017	MCV1	OFFICIAL	96	Africa
COUNTRIES	Zimbabwe	2017	MCV1	OFFICIAL	90	Africa
COUNTRIES	Zimbabwe	2017	MCV2	OFFICIAL	78	Africa
COUNTRIES	Afghanistan	2017	MCV2	WUENIC	38	Asia
COUNTRIES	Afghanistan	2017	MCV1	WUENIC	64	Asia
WHO_REGIONS	African Region	2017	MCV2	WUENIC	24	NA
WHO_REGIONS	African Region	2017	MCV1	WUENIC	69	NA
COUNTRIES	Albania	2017	MCV2	WUENIC	98	Europe
COUNTRIES	Albania	2017	MCV1	WUENIC	96	Europe
COUNTRIES	Algeria	2017	MCV1	WUENIC	88	Africa
COUNTRIES	Algeria	2017	MCV2	WUENIC	92	Africa
COUNTRIES	Andorra	2017	MCV2	WUENIC	94	Europe
COUNTRIES	Andorra	2017	MCV1	WUENIC	99	Europe
COUNTRIES	Angola	2017	MCV1	WUENIC	42	Africa
COUNTRIES	Angola	2017	MCV2	WUENIC	18	Africa
COUNTRIES	Antigua and Barbuda	2017	MCV2	WUENIC	95	North America
COUNTRIES	Antigua and Barbuda	2017	MCV1	WUENIC	99	North America
COUNTRIES	Argentina	2017	MCV2	WUENIC	89	South America
COUNTRIES	Argentina	2017	MCV1	WUENIC	89	South America
COUNTRIES	Armenia	2017	MCV1	WUENIC	96	Europe
COUNTRIES	Armenia	2017	MCV2	WUENIC	97	Europe
COUNTRIES	Australia	2017	MCV2	WUENIC	93	Oceania
